terrainid,tx,ty,tz,urban,open,closed
7997,999840,0,1004150,0.0119023,1.1153e-05,0.988087
7998,999850,0,1004150,0.0135335,9.65193e-05,0.98637
7999,999860,0,1004150,0.0111433,4.92676e-06,0.988852
8000,999870,0,1004150,0.00796215,2.59987e-08,0.992038
8001,999880,0,1004150,0.00521029,2.96833e-11,0.99479
8002,999890,0,1004150,0.00385922,3.51174e-13,0.996141
8003,999900,0,1004150,0.00349024,9.17398e-14,0.99651
8004,999910,0,1004150,0.00369353,3.14123e-13,0.996306
8005,999920,0,1004150,0.00444976,5.32538e-12,0.99555
8006,999930,0,1004150,0.005478,1.1372e-10,0.994522
8007,999940,0,1004150,0.0053494,4.69578e-11,0.994651
8008,999950,0,1004150,0.00427934,2.9593e-13,0.995721
8009,999960,0,1004150,0.00292659,2.43296e-17,0.997073
8010,999970,0,1004150,0.00252985,1.38465e-19,0.99747
8011,999980,0,1004150,0.00234986,1.22934e-20,0.99765
8012,999990,0,1004150,0.00152875,2.68997e-24,0.998471
8013,1000000,0,1004150,0.00050855,1.62686e-33,0.999491
8014,1000010,0,1004150,0.000111752,4.22471e-46,0.999888
8015,1000020,0,1004150,3.43456e-05,1.76668e-55,0.999966
8016,1000030,0,1004150,2.25852e-05,2.03448e-58,0.999977
8017,1000040,0,1004150,2.75361e-05,5.32941e-57,0.999972
8018,1000050,0,1004150,3.45024e-05,3.23372e-56,0.999965
8019,1000060,0,1004150,3.74317e-05,3.1065e-57,0.999963
8020,1000070,0,1004150,3.37895e-05,2.17595e-59,0.999966
8021,1000080,0,1004150,2.02573e-05,8.67295e-64,0.99998
8022,1000090,0,1004150,7.05534e-06,3.30635e-72,0.999993
8023,1000100,0,1004150,1.28972e-06,3.55643e-86,0.999999
8024,1000110,0,1004150,1.59794e-07,8.48075e-104,1
8025,1000120,0,1004150,3.45078e-08,6.5092e-117,1
8026,1000130,0,1004150,1.44291e-08,2.5983e-124,1
8027,1000140,0,1004150,2.19428e-08,4.21846e-122,1
8028,1000150,0,1004150,2.53733e-08,2.04703e-121,1
8029,1000160,0,1004150,1.8663e-08,1.98829e-123,1
8030,1000170,0,1004150,1.56719e-08,2.29723e-124,1
8031,1000180,0,1004150,2.27168e-08,1.59866e-119,1
8032,1000190,0,1004150,2.37133e-07,4.66306e-101,1
8033,1000200,0,1004150,6.90485e-06,2.0423e-72,0.999993
8034,1000210,0,1004150,5.45454e-05,1.70159e-54,0.999945
8035,1000220,0,1004150,1.8162e-05,4.64833e-63,0.999982
8036,1000230,0,1004150,7.12752e-07,1.42768e-91,0.999999
8037,1000240,0,1004150,5.73982e-08,2.87064e-114,1
8038,1000250,0,1004150,2.68015e-08,4.65249e-121,1
8039,1000260,0,1004150,3.46642e-08,4.05845e-118,1
8040,1000270,0,1004150,5.7177e-08,2.09927e-114,1
8041,1000280,0,1004150,9.85277e-08,2.12189e-110,1
8042,1000290,0,1004150,1.16008e-07,1.96203e-108,1
8043,1000300,0,1004150,1.01125e-07,8.08287e-109,1
8044,1000310,0,1004150,1.41247e-07,3.73519e-105,1
8045,1000320,0,1004150,4.68433e-07,7.20329e-94,1
8046,1000330,0,1004150,2.06142e-06,7.23138e-80,0.999998
8047,1000340,0,1004150,8.32554e-06,1.42604e-67,0.999992
8048,1000350,0,1004150,2.38905e-05,1.12838e-58,0.999976
8049,1000360,0,1004150,4.25025e-05,3.78298e-54,0.999957
8050,1000370,0,1004150,4.56006e-05,1.07114e-53,0.999954
8051,1000380,0,1004150,2.88236e-05,3.9487e-58,0.999971
8052,1000390,0,1004150,1.3615e-05,2.23521e-65,0.999986
8053,1000400,0,1004150,5.72677e-06,1.32627e-73,0.999994
8054,1000410,0,1004150,4.15898e-06,4.63253e-77,0.999996
8055,1000420,0,1004150,3.06421e-06,1.61811e-79,0.999997
8056,1000430,0,1004150,2.98022e-06,9.47056e-79,0.999997
8057,1000440,0,1004150,2.87597e-06,2.80827e-78,0.999997
8058,1000450,0,1004150,2.03584e-06,3.02932e-81,0.999998
8059,1000460,0,1004150,1.08663e-06,2.879e-87,0.999999
8060,1000470,0,1004150,6.11429e-07,6.53858e-93,0.999999
8061,1000480,0,1004150,3.28467e-07,1.3083e-98,1
8062,1000490,0,1004150,1.70781e-07,1.31032e-104,1
8063,1000500,0,1004150,9.97524e-08,1.16115e-109,1
8064,1000510,0,1004150,6.08251e-08,2.26845e-114,1
8065,1000520,0,1004150,4.47618e-08,4.07714e-117,1
8066,1000530,0,1004150,2.26075e-08,3.28886e-122,1
8067,1000540,0,1004150,1.18148e-08,4.23835e-127,1
8068,1000550,0,1004150,7.11529e-09,4.22474e-130,1
8069,1000560,0,1004150,5.16358e-09,8.65821e-132,1
8070,1000570,0,1004150,6.21794e-09,2.69988e-130,1
8071,1000580,0,1004150,7.72626e-09,2.14791e-129,1
8072,1000590,0,1004150,1.07898e-08,3.64133e-127,1
8073,1000600,0,1004150,1.15521e-08,1.36692e-126,1
8074,1000610,0,1004150,1.01133e-08,7.25081e-128,1
8075,1000620,0,1004150,1.26896e-08,2.9084e-126,1
8076,1000630,0,1004150,1.64988e-08,1.43142e-124,1
8077,1000640,0,1004150,1.69438e-08,8.63414e-125,1
8078,1000650,0,1004150,1.63054e-08,1.84394e-125,1
8079,1000660,0,1004150,1.45348e-08,2.45518e-126,1
8080,999660,0,1004160,0.00283208,7.20343e-15,0.997168
8081,999670,0,1004160,0.0032261,4.72427e-14,0.996774
8082,999680,0,1004160,0.00361462,2.17853e-13,0.996385
8083,999690,0,1004160,0.00402088,1.04159e-12,0.995979
8084,999700,0,1004160,0.00433342,2.66391e-12,0.995667
8085,999710,0,1004160,0.00466306,6.65461e-12,0.995337
8086,999720,0,1004160,0.00478985,1.13606e-11,0.99521
8087,999730,0,1004160,0.00549649,8.30845e-11,0.994504
8088,999740,0,1004160,0.00565609,8.32957e-11,0.994344
8089,999750,0,1004160,0.00586843,1.28086e-10,0.994132
8090,999760,0,1004160,0.00659509,9.94147e-10,0.993405
8091,999770,0,1004160,0.0077503,1.2778e-08,0.99225
8092,999780,0,1004160,0.00850833,4.36222e-08,0.991492
8093,999790,0,1004160,0.00750975,6.32196e-09,0.99249
8094,999800,0,1004160,0.00652811,9.3844e-10,0.993472
8095,999810,0,1004160,0.00641268,7.11725e-10,0.993587
8096,999820,0,1004160,0.00665707,8.06636e-10,0.993343
8097,999830,0,1004160,0.00710547,2.3913e-09,0.992895
8098,999840,0,1004160,0.00846161,5.19711e-08,0.991538
8099,999850,0,1004160,0.00944091,3.72756e-07,0.990559
8100,999860,0,1004160,0.00848794,6.97539e-08,0.991512
8101,999870,0,1004160,0.00606726,2.92142e-10,0.993933
8102,999880,0,1004160,0.00420108,8.97924e-13,0.995799
8103,999890,0,1004160,0.00328262,2.23631e-14,0.996717
8104,999900,0,1004160,0.00322053,2.21667e-14,0.996779
8105,999910,0,1004160,0.00364879,1.97165e-13,0.996351
8106,999920,0,1004160,0.00412669,1.13256e-12,0.995873
8107,999930,0,1004160,0.0045547,3.83342e-12,0.995445
8108,999940,0,1004160,0.00382278,4.33891e-14,0.996177
8109,999950,0,1004160,0.00227621,2.427e-19,0.997724
8110,999960,0,1004160,0.00113253,1.70007e-26,0.998867
8111,999970,0,1004160,0.000703887,1.08183e-31,0.999296
8112,999980,0,1004160,0.00043099,1.31366e-36,0.999569
8113,999990,0,1004160,0.000160029,3.70502e-45,0.99984
8114,1000000,0,1004160,3.25984e-05,1.81476e-58,0.999967
8115,1000010,0,1004160,5.58732e-06,3.8165e-73,0.999994
8116,1000020,0,1004160,1.42551e-06,5.25663e-84,0.999999
8117,1000030,0,1004160,6.87151e-07,3.05875e-89,0.999999
8118,1000040,0,1004160,7.46172e-07,6.53077e-89,0.999999
8119,1000050,0,1004160,8.09606e-07,1.89082e-89,0.999999
8120,1000060,0,1004160,9.33671e-07,4.90646e-90,0.999999
8121,1000070,0,1004160,1.34423e-06,1.60242e-88,0.999999
8122,1000080,0,1004160,1.68816e-06,3.81747e-86,0.999998
8123,1000090,0,1004160,3.59874e-05,1.65212e-84,0.999964
8124,1000100,0,1004160,0.493456,1.88622e-91,0.506544
8125,1000110,0,1004160,0.34131,7.12164e-98,0.65869
8126,1000120,0,1004160,1.34798e-07,2.26385e-104,1
8127,1000130,0,1004160,6.52675e-08,2.07348e-112,1
8128,1000140,0,1004160,4.673e-08,8.58721e-117,1
8129,1000150,0,1004160,3.93485e-08,4.76686e-118,1
8130,1000160,0,1004160,2.29041e-08,5.56055e-122,1
8131,1000170,0,1004160,1.78779e-08,1.28331e-124,1
8132,1000180,0,1004160,1.89303e-08,1.85222e-122,1
8133,1000190,0,1004160,1.06229e-07,9.22541e-107,1
8134,1000200,0,1004160,2.67892e-06,7.52828e-79,0.999997
8135,1000210,0,1004160,3.41696e-05,9.83134e-60,0.999966
8136,1000220,0,1004160,2.27076e-05,8.74451e-64,0.999977
8137,1000230,0,1004160,8.15677e-07,1.57258e-89,0.999999
8138,1000240,0,1004160,4.47602e-08,8.33573e-115,1
8139,1000250,0,1004160,1.93005e-08,6.88824e-124,1
8140,1000260,0,1004160,2.18327e-08,3.70318e-123,1
8141,1000270,0,1004160,2.84498e-08,5.64864e-121,1
8142,1000280,0,1004160,4.16262e-08,3.0198e-118,1
8143,1000290,0,1004160,4.16286e-08,6.45809e-118,1
8144,1000300,0,1004160,2.88116e-08,2.93005e-120,1
8145,1000310,0,1004160,2.95993e-08,1.62585e-119,1
8146,1000320,0,1004160,5.51589e-08,2.69089e-113,1
8147,1000330,0,1004160,1.38592e-07,1.24903e-104,1
8148,1000340,0,1004160,3.36228e-07,9.27613e-97,1
8149,1000350,0,1004160,7.82678e-07,6.80065e-90,0.999999
8150,1000360,0,1004160,1.19967e-06,1.11325e-86,0.999999
8151,1000370,0,1004160,1.32924e-06,5.32816e-86,0.999999
8152,1000380,0,1004160,9.13174e-07,2.01773e-89,0.999999
8153,1000390,0,1004160,4.60263e-07,8.27964e-96,1
8154,1000400,0,1004160,2.80626e-07,2.70929e-101,1
8155,1000410,0,1004160,2.18118e-07,4.25278e-104,1
8156,1000420,0,1004160,1.73259e-07,1.35203e-105,1
8157,1000430,0,1004160,1.68493e-07,6.03833e-105,1
8158,1000440,0,1004160,1.43092e-07,1.40719e-105,1
8159,1000450,0,1004160,1.08688e-07,8.26442e-108,1
8160,1000460,0,1004160,7.45476e-08,2.06265e-111,1
8161,1000470,0,1004160,4.95286e-08,2.54549e-115,1
8162,1000480,0,1004160,4.21759e-08,4.11582e-117,1
8163,1000490,0,1004160,3.25877e-08,2.56769e-119,1
8164,1000500,0,1004160,3.19674e-08,1.27532e-119,1
8165,1000510,0,1004160,2.88884e-08,7.70072e-121,1
8166,1000520,0,1004160,3.46897e-08,5.08017e-120,1
8167,1000530,0,1004160,2.52946e-08,1.37134e-121,1
8168,1000540,0,1004160,1.3355e-08,4.54702e-126,1
8169,1000550,0,1004160,7.20576e-09,3.21283e-130,1
8170,1000560,0,1004160,4.6357e-09,7.54486e-133,1
8171,1000570,0,1004160,5.23901e-09,6.11836e-132,1
8172,1000580,0,1004160,7.62607e-09,1.43539e-129,1
8173,1000590,0,1004160,9.53522e-09,5.11712e-128,1
8174,1000600,0,1004160,1.0884e-08,4.26428e-127,1
8175,1000610,0,1004160,1.21561e-08,1.22247e-126,1
8176,1000620,0,1004160,1.47492e-08,1.89506e-125,1
8177,1000630,0,1004160,1.64115e-08,8.23645e-125,1
8178,1000640,0,1004160,1.58901e-08,3.11442e-125,1
8179,1000650,0,1004160,1.37503e-08,2.34326e-126,1
8180,1000660,0,1004160,1.06209e-08,7.17149e-128,1
8181,999660,0,1004170,0.00385098,7.17043e-13,0.996149
8182,999670,0,1004170,0.00399647,1.12768e-12,0.996004
8183,999680,0,1004170,0.00405766,1.22393e-12,0.995942
8184,999690,0,1004170,0.00453144,7.37441e-12,0.995469
8185,999700,0,1004170,0.0060962,6.51625e-10,0.993904
8186,999710,0,1004170,0.00638683,9.32194e-10,0.993613
8187,999720,0,1004170,0.00640382,9.02366e-10,0.993596
8188,999730,0,1004170,0.00677278,1.84304e-09,0.993227
8189,999740,0,1004170,0.00630544,5.77467e-10,0.993695
8190,999750,0,1004170,0.00635491,4.95236e-10,0.993645
8191,999760,0,1004170,0.00714351,2.30299e-09,0.992856
8192,999770,0,1004170,0.00775769,9.74463e-09,0.992242
8193,999780,0,1004170,0.00738331,4.62588e-09,0.992617
8194,999790,0,1004170,0.00663291,8.90519e-10,0.993367
8195,999800,0,1004170,0.0061673,2.92219e-10,0.993833
8196,999810,0,1004170,0.00585587,1.26622e-10,0.994144
8197,999820,0,1004170,0.00599948,1.86092e-10,0.994001
8198,999830,0,1004170,0.00549154,5.15401e-11,0.994508
8199,999840,0,1004170,0.00639957,6.01321e-10,0.9936
8200,999850,0,1004170,0.00683576,1.8595e-09,0.993164
8201,999860,0,1004170,0.00579081,1.25711e-10,0.994209
8202,999870,0,1004170,0.00432199,1.29476e-12,0.995678
8203,999880,0,1004170,0.00299056,4.60352e-15,0.997009
8204,999890,0,1004170,0.00244327,2.11983e-16,0.997557
8205,999900,0,1004170,0.00262745,7.05201e-16,0.997373
8206,999910,0,1004170,0.00348791,5.30208e-14,0.996512
8207,999920,0,1004170,0.00397566,4.09485e-13,0.996024
8208,999930,0,1004170,0.00348528,2.30668e-14,0.996515
8209,999940,0,1004170,0.00237292,1.79912e-18,0.997627
8210,999950,0,1004170,0.00124598,4.16253e-25,0.998754
8211,999960,0,1004170,0.000576081,8.88262e-33,0.999424
8212,999970,0,1004170,0.000270512,1.91403e-40,0.999729
8213,999980,0,1004170,0.000108589,2.76963e-49,0.999891
8214,999990,0,1004170,2.23595e-05,2.32634e-63,0.999978
8215,1000000,0,1004170,3.00621e-06,3.29782e-80,0.999997
8216,1000010,0,1004170,4.83705e-07,3.33757e-95,1
8217,1000020,0,1004170,1.21538e-07,8.36134e-106,1
8218,1000030,0,1004170,6.59258e-08,2.51862e-110,1
8219,1000040,0,1004170,5.47379e-08,4.06781e-112,1
8220,1000050,0,1004170,5.63683e-08,6.17162e-113,1
8221,1000060,0,1004170,6.49362e-08,4.82947e-113,1
8222,1000070,0,1004170,9.42193e-08,4.11482e-111,1
8223,1000080,0,1004170,0.00067642,1.34148e-105,0.999324
8224,1000090,0,1004170,0.5,2.36027e-104,0.5
8225,1000100,0,1004170,0.5,3.30244e-100,0.5
8226,1000110,0,1004170,0.5,5.77738e-100,0.5
8227,1000120,0,1004170,0.5,4.18889e-105,0.5
8228,1000130,0,1004170,0.5,3.3976e-106,0.5
8229,1000140,0,1004170,0.5,1.85205e-112,0.5
8230,1000150,0,1004170,8.62156e-08,1.82149e-111,1
8231,1000160,0,1004170,3.16729e-08,3.04219e-119,1
8232,1000170,0,1004170,2.23126e-08,2.11178e-123,1
8233,1000180,0,1004170,2.16486e-08,2.06573e-123,1
8234,1000190,0,1004170,8.86741e-08,1.06429e-108,1
8235,1000200,0,1004170,1.97577e-06,2.30643e-81,0.999998
8236,1000210,0,1004170,2.11549e-05,4.53634e-63,0.999979
8237,1000220,0,1004170,1.9369e-05,2.2399e-65,0.999981
8238,1000230,0,1004170,1.02677e-06,7.55999e-88,0.999999
8239,1000240,0,1004170,6.23649e-08,3.74792e-112,1
8240,1000250,0,1004170,2.26453e-08,2.42777e-122,1
8241,1000260,0,1004170,2.48276e-08,3.18853e-122,1
8242,1000270,0,1004170,3.59493e-08,2.0532e-119,1
8243,1000280,0,1004170,4.45681e-08,1.10342e-117,1
8244,1000290,0,1004170,3.89605e-08,8.68285e-119,1
8245,1000300,0,1004170,2.7907e-08,3.99969e-121,1
8246,1000310,0,1004170,1.77524e-08,5.92839e-124,1
8247,1000320,0,1004170,1.95159e-08,2.20893e-122,1
8248,1000330,0,1004170,2.86787e-08,4.72624e-119,1
8249,1000340,0,1004170,3.24583e-08,5.42972e-118,1
8250,1000350,0,1004170,4.75843e-08,8.8569e-115,1
8251,1000360,0,1004170,5.72995e-08,3.34513e-113,1
8252,1000370,0,1004170,6.83755e-08,3.53461e-112,1
8253,1000380,0,1004170,6.62709e-08,9.27941e-113,1
8254,1000390,0,1004170,5.10873e-08,2.45455e-115,1
8255,1000400,0,1004170,4.52228e-08,2.93325e-117,1
8256,1000410,0,1004170,4.56158e-08,7.32747e-118,1
8257,1000420,0,1004170,3.85582e-08,9.69696e-119,1
8258,1000430,0,1004170,3.03687e-08,9.64709e-120,1
8259,1000440,0,1004170,2.85016e-08,9.82782e-120,1
8260,1000450,0,1004170,2.15667e-08,3.45582e-122,1
8261,1000460,0,1004170,2.11384e-08,1.22009e-122,1
8262,1000470,0,1004170,2.24303e-08,1.3773e-122,1
8263,1000480,0,1004170,2.4094e-08,2.56553e-122,1
8264,1000490,0,1004170,2.52028e-08,7.47778e-122,1
8265,1000500,0,1004170,2.76204e-08,2.4507e-121,1
8266,1000510,0,1004170,3.22779e-08,5.39655e-120,1
8267,1000520,0,1004170,3.2519e-08,2.73438e-120,1
8268,1000530,0,1004170,2.73202e-08,1.55246e-121,1
8269,1000540,0,1004170,1.5724e-08,5.60736e-125,1
8270,1000550,0,1004170,7.82004e-09,1.74594e-129,1
8271,1000560,0,1004170,5.67461e-09,6.57751e-132,1
8272,1000570,0,1004170,5.89952e-09,9.25279e-132,1
8273,1000580,0,1004170,7.63929e-09,7.80987e-130,1
8274,1000590,0,1004170,8.97069e-09,1.24367e-128,1
8275,1000600,0,1004170,1.07271e-08,1.22534e-127,1
8276,1000610,0,1004170,1.28858e-08,2.43769e-126,1
8277,1000620,0,1004170,1.73977e-08,2.28238e-124,1
8278,1000630,0,1004170,2.2466e-08,7.41278e-123,1
8279,1000640,0,1004170,1.96904e-08,4.00597e-124,1
8280,1000650,0,1004170,1.46183e-08,5.12325e-126,1
8281,1000660,0,1004170,1.0319e-08,1.93782e-128,1
8282,999660,0,1004180,0.00412308,1.49493e-12,0.995877
8283,999670,0,1004180,0.00423142,2.68705e-12,0.995769
8284,999680,0,1004180,0.00409942,1.32381e-12,0.995901
8285,999690,0,1004180,0.00471667,1.06528e-11,0.995283
8286,999700,0,1004180,0.00603686,5.3404e-10,0.993963
8287,999710,0,1004180,0.0075708,1.77517e-08,0.992429
8288,999720,0,1004180,0.00706417,3.62625e-09,0.992936
8289,999730,0,1004180,0.00641681,6.80408e-10,0.993583
8290,999740,0,1004180,0.00633288,5.82057e-10,0.993667
8291,999750,0,1004180,0.00702475,2.47284e-09,0.992975
8292,999760,0,1004180,0.00748739,4.43203e-09,0.992513
8293,999770,0,1004180,0.00748178,5.21058e-09,0.992518
8294,999780,0,1004180,0.00693688,2.03736e-09,0.993063
8295,999790,0,1004180,0.00660911,8.67344e-10,0.993391
8296,999800,0,1004180,0.00616668,1.89188e-10,0.993833
8297,999810,0,1004180,0.00581148,8.58486e-11,0.994189
8298,999820,0,1004180,0.00506173,1.63412e-11,0.994938
8299,999830,0,1004180,0.00465383,4.46893e-12,0.995346
8300,999840,0,1004180,0.00494173,9.26474e-12,0.995058
8301,999850,0,1004180,0.00537599,3.45562e-11,0.994624
8302,999860,0,1004180,0.00448095,1.95203e-12,0.995519
8303,999870,0,1004180,0.00338166,2.57908e-14,0.996618
8304,999880,0,1004180,0.00255658,4.18595e-16,0.997443
8305,999890,0,1004180,0.00223455,5.00141e-17,0.997765
8306,999900,0,1004180,0.00279734,1.23117e-15,0.997203
8307,999910,0,1004180,0.0039191,2.49364e-13,0.996081
8308,999920,0,1004180,0.00390364,1.40183e-13,0.996096
8309,999930,0,1004180,0.00231989,1.98933e-18,0.99768
8310,999940,0,1004180,0.00120736,7.53242e-25,0.998793
8311,999950,0,1004180,0.000589676,8.11474e-32,0.99941
8312,999960,0,1004180,0.000310402,4.16905e-38,0.99969
8313,999970,0,1004180,0.000159427,6.99742e-45,0.999841
8314,999980,0,1004180,4.73148e-05,2.64362e-56,0.999953
8315,999990,0,1004180,7.39127e-06,7.64708e-73,0.999993
8316,1000000,0,1004180,9.42409e-07,1.40222e-90,0.999999
8317,1000010,0,1004180,1.82297e-07,3.30792e-104,1
8318,1000020,0,1004180,5.27623e-08,1.711e-113,1
8319,1000030,0,1004180,2.90244e-08,9.87808e-118,1
8320,1000040,0,1004180,2.29025e-08,3.2035e-120,1
8321,1000050,0,1004180,2.07003e-08,3.72293e-122,1
8322,1000060,0,1004180,1.83353e-08,1.31611e-123,1
8323,1000070,0,1004180,2.74321e-08,7.69383e-120,1
8324,1000080,0,1004180,0.5,1.69161e-118,0.5
8325,1000090,0,1004180,0.5,2.34296e-121,0.5
8326,1000100,0,1004180,0.5,4.45627e-126,0.5
8327,1000110,0,1004180,0.648008,3.04106e-126,0.351992
8328,1000120,0,1004180,0.5,1.82967e-116,0.5
8329,1000130,0,1004180,0.5,1.52538e-110,0.5
8330,1000140,0,1004180,0.5,7.24195e-110,0.5
8331,1000150,0,1004180,0.5,4.25504e-115,0.5
8332,1000160,0,1004180,5.82995e-08,8.53882e-115,1
8333,1000170,0,1004180,2.55989e-08,3.74966e-122,1
8334,1000180,0,1004180,3.40904e-08,1.05462e-120,1
8335,1000190,0,1004180,1.40259e-07,2.62081e-107,1
8336,1000200,0,1004180,2.83996e-06,3.62795e-81,0.999997
8337,1000210,0,1004180,1.92115e-05,7.60211e-63,0.999981
8338,1000220,0,1004180,1.66167e-05,2.4143e-64,0.999983
8339,1000230,0,1004180,1.70072e-06,3.81522e-85,0.999998
8340,1000240,0,1004180,1.13899e-07,1.09059e-108,1
8341,1000250,0,1004180,2.9321e-08,1.23661e-119,1
8342,1000260,0,1004180,3.39675e-08,3.17886e-119,1
8343,1000270,0,1004180,3.99083e-08,4.72699e-119,1
8344,1000280,0,1004180,4.89141e-08,3.97531e-117,1
8345,1000290,0,1004180,3.96755e-08,1.89061e-118,1
8346,1000300,0,1004180,2.68741e-08,5.07421e-121,1
8347,1000310,0,1004180,1.87688e-08,3.17316e-123,1
8348,1000320,0,1004180,1.74198e-08,1.15597e-123,1
8349,1000330,0,1004180,1.22009e-08,1.87487e-126,1
8350,1000340,0,1004180,1.23761e-08,1.72896e-126,1
8351,1000350,0,1004180,1.10478e-08,3.22072e-127,1
8352,1000360,0,1004180,1.26352e-08,7.19864e-126,1
8353,1000370,0,1004180,1.42506e-08,4.31413e-125,1
8354,1000380,0,1004180,1.9937e-08,3.62945e-123,1
8355,1000390,0,1004180,2.7485e-08,2.57124e-121,1
8356,1000400,0,1004180,3.03492e-08,1.6674e-120,1
8357,1000410,0,1004180,2.91729e-08,5.57074e-121,1
8358,1000420,0,1004180,2.98991e-08,1.58385e-120,1
8359,1000430,0,1004180,1.89818e-08,2.27882e-123,1
8360,1000440,0,1004180,1.45412e-08,2.94761e-125,1
8361,1000450,0,1004180,1.355e-08,6.83766e-126,1
8362,1000460,0,1004180,1.72142e-08,2.49226e-124,1
8363,1000470,0,1004180,2.29154e-08,1.40771e-122,1
8364,1000480,0,1004180,2.8231e-08,1.60621e-121,1
8365,1000490,0,1004180,3.68992e-08,8.65466e-120,1
8366,1000500,0,1004180,3.89397e-08,2.86923e-119,1
8367,1000510,0,1004180,4.2915e-08,9.98731e-118,1
8368,1000520,0,1004180,3.91902e-08,1.61964e-118,1
8369,1000530,0,1004180,3.35612e-08,1.53196e-120,1
8370,1000540,0,1004180,1.62509e-08,7.20321e-125,1
8371,1000550,0,1004180,8.84789e-09,1.28262e-128,1
8372,1000560,0,1004180,7.42649e-09,2.09975e-130,1
8373,1000570,0,1004180,6.83998e-09,2.2948e-131,1
8374,1000580,0,1004180,6.6032e-09,1.47228e-130,1
8375,1000590,0,1004180,7.41946e-09,6.13867e-130,1
8376,1000600,0,1004180,1.02245e-08,2.95692e-128,1
8377,1000610,0,1004180,1.33758e-08,2.67271e-126,1
8378,1000620,0,1004180,1.9344e-08,1.44697e-123,1
8379,1000630,0,1004180,2.53455e-08,2.77596e-122,1
8380,1000640,0,1004180,2.62408e-08,4.70475e-122,1
8381,1000650,0,1004180,1.68814e-08,2.10583e-125,1
8382,1000660,0,1004180,1.13997e-08,2.65748e-128,1
8383,999660,0,1004190,0.00323244,3.48041e-14,0.996768
8384,999670,0,1004190,0.00352669,1.36895e-13,0.996473
8385,999680,0,1004190,0.00360538,1.61218e-13,0.996395
8386,999690,0,1004190,0.00442285,3.15074e-12,0.995577
8387,999700,0,1004190,0.00584243,2.70932e-10,0.994158
8388,999710,0,1004190,0.0065108,1.57707e-09,0.993489
8389,999720,0,1004190,0.00599613,3.04215e-10,0.994004
8390,999730,0,1004190,0.00601786,2.57823e-10,0.993982
8391,999740,0,1004190,0.00663874,1.05375e-09,0.993361
8392,999750,0,1004190,0.00734732,5.22128e-09,0.992653
8393,999760,0,1004190,0.00765381,1.00927e-08,0.992346
8394,999770,0,1004190,0.00779968,1.093e-08,0.9922
8395,999780,0,1004190,0.0069721,1.88904e-09,0.993028
8396,999790,0,1004190,0.00623693,2.89324e-10,0.993763
8397,999800,0,1004190,0.00591393,1.02128e-10,0.994086
8398,999810,0,1004190,0.00559995,4.42887e-11,0.9944
8399,999820,0,1004190,0.00513891,1.50273e-11,0.994861
8400,999830,0,1004190,0.00473126,5.06857e-12,0.995269
8401,999840,0,1004190,0.00460347,3.24874e-12,0.995397
8402,999850,0,1004190,0.00430162,1.06874e-12,0.995698
8403,999860,0,1004190,0.00346066,4.20759e-14,0.996539
8404,999870,0,1004190,0.0029578,3.77254e-15,0.997042
8405,999880,0,1004190,0.00262375,5.92627e-16,0.997376
8406,999890,0,1004190,0.00281499,1.48744e-15,0.997185
8407,999900,0,1004190,0.00367794,7.35509e-14,0.996322
8408,999910,0,1004190,0.00521591,2.45305e-11,0.994784
8409,999920,0,1004190,0.00342163,3.73296e-15,0.996578
8410,999930,0,1004190,0.0013744,5.39074e-24,0.998626
